state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Arunachal Pradesh,Lohit,IMD110-P362,1987,15.1,10.4,272.1,752.8,413.8,308.0,754.4,660.7,540.4,348.6,73.5,33.8,4183.5,25.5,1438.6,2263.5,455.9,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1988,15.1,64.1,223.3,230.7,371.3,168.3,588.3,692.3,315.5,253.6,41.6,0.0,2964.1,79.2,825.3,1764.4,295.2,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1989,6.2,125.2,33.0,253.9,163.2,232.1,345.7,304.3,198.0,59.3,20.8,15.7,1757.4,131.4,450.1,1080.1,95.8,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1990,52.8,73.8,160.1,292.3,165.9,550.3,586.0,310.3,537.2,98.9,6.3,11.2,2845.1,126.6,618.3,1983.8,116.4,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1991,9.5,133.3,116.3,99.0,498.6,511.1,608.6,171.9,215.1,95.3,15.4,67.1,2541.1,142.8,713.9,1506.7,177.8,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1992,28.0,107.0,218.6,206.4,195.0,244.4,388.7,185.6,278.8,186.6,20.5,25.1,2084.8,135.1,620.1,1097.5,232.1,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1993,86.5,161.0,127.6,118.1,487.4,505.1,572.3,415.0,260.7,74.6,3.9,7.5,2819.6,247.5,733.1,1753.1,86.0,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1994,34.2,57.8,213.4,253.8,202.7,339.2,234.4,489.1,195.5,196.8,33.1,2.7,2252.4,91.9,669.8,1258.2,232.5,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1995,15.4,87.0,69.5,233.6,481.9,558.7,432.0,522.6,702.5,83.1,39.3,19.4,3245.0,102.4,785.0,2215.8,141.8,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1996,42.8,85.7,271.2,270.8,466.5,186.1,475.3,350.8,130.5,202.4,5.6,0.5,2488.1,128.5,1008.5,1142.7,208.4,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1997,29.1,85.8,329.6,122.2,162.6,448.6,495.1,213.9,422.2,104.4,16.7,43.5,2473.7,114.9,614.4,1579.8,164.6,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1998,24.0,109.2,243.4,96.4,285.2,673.7,528.7,432.4,204.0,161.4,6.8,0.0,2765.2,133.2,625.0,1838.8,168.2,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,1999,6.8,0.0,64.0,128.4,251.0,343.9,478.4,405.5,234.8,214.2,10.8,0.0,2137.8,6.8,443.4,1462.6,225.0,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2000,42.7,17.9,127.0,497.8,240.1,374.4,358.3,383.8,415.0,53.1,44.1,0.0,2554.2,60.6,864.9,1531.5,97.2,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2001,14.6,40.1,124.7,174.3,164.7,397.0,301.8,303.3,248.2,204.8,3.2,3.0,1979.7,54.7,463.7,1250.3,211.0,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2002,94.7,27.3,87.4,298.7,254.3,349.4,587.3,361.4,285.1,64.2,52.4,16.0,2478.2,122.0,640.4,1583.2,132.6,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2003,30.1,72.0,72.3,238.3,382.9,394.4,666.9,375.8,109.2,117.6,7.5,19.3,2486.3,102.1,693.5,1546.3,144.4,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2004,23.5,52.4,171.7,223.9,465.1,264.8,596.3,272.3,380.8,186.9,2.8,17.5,2658.0,75.9,860.7,1514.2,207.2,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2005,43.7,138.1,310.1,216.1,126.0,326.4,541.1,441.1,215.6,158.0,12.2,15.7,2544.1,181.8,652.2,1524.2,185.9,363,,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2006,7.2,158.6,82.0,214.0,192.8,362.1,341.8,,272.4,95.5,40.5,10.8,,165.8,488.8,,146.8,363,missing_months,LOHIT,
Arunachal Pradesh,Lohit,IMD110-P362,2007,,73.5,,260.0,120.1,295.8,555.5,344.0,507.3,65.8,19.3,,,,,1702.6,,363,missing_months,LOHIT,
