state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Meghalaya,East Khasi Hills,IMD110-P1294,1950,2.9,61.1,128.1,285.2,560.7,2180.6,1032.6,1431.0,199.5,225.4,158.3,0.1,6265.3,64.0,973.9,4843.6,383.8,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1951,2.9,0.0,114.9,212.2,959.5,2154.4,2794.9,1508.3,814.6,814.1,59.5,8.9,9444.2,2.9,1286.6,7272.3,882.5,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1952,3.2,1.2,138.2,241.0,861.1,1035.7,2165.5,1155.2,976.2,646.0,154.2,0.5,7378.0,4.3,1240.3,5332.6,800.7,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1953,19.1,9.6,456.8,371.1,1021.2,1511.7,1961.4,652.6,1449.3,184.3,8.6,4.2,7649.6,28.7,1849.0,5574.9,197.1,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1954,12.8,100.0,38.3,370.8,1766.5,3023.0,2780.7,1548.1,788.5,297.2,0.0,23.9,10749.7,112.8,2175.6,8140.3,321.1,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1955,17.4,22.6,231.7,438.1,912.9,2031.8,2531.9,1378.0,847.6,275.9,175.6,3.3,8866.8,40.0,1582.7,6789.2,454.9,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1956,18.8,4.5,120.4,375.5,1719.3,4211.7,1448.8,1584.6,387.9,245.7,59.5,9.9,10186.6,23.3,2215.3,7632.9,315.1,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1957,94.4,31.4,62.1,319.1,1347.5,1822.1,1584.9,1042.8,550.2,93.4,2.5,3.1,6953.4,125.7,1728.7,5000.0,99.0,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1958,18.9,44.2,22.2,459.1,1321.6,835.8,671.1,1849.3,826.6,260.4,10.5,10.8,6330.6,63.1,1802.9,4182.9,281.7,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1959,28.2,9.0,116.9,257.5,875.7,1516.9,547.3,665.4,390.8,382.7,0.8,0.3,4791.5,37.3,1250.0,3120.3,383.8,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1960,0.0,17.4,96.1,97.8,884.3,741.9,1767.0,631.0,1592.3,94.5,31.4,1.0,5954.6,17.4,1078.2,4732.2,126.8,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1961,0.2,19.3,276.3,119.7,777.8,994.2,160.7,447.0,411.6,285.9,27.8,1.8,3522.4,19.5,1173.8,2013.5,315.5,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1962,36.6,38.8,12.3,254.7,457.5,1291.6,1077.7,1318.3,144.7,136.8,2.4,0.0,4771.3,75.4,724.5,3832.3,139.1,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1963,0.0,0.4,99.2,222.2,472.4,2124.6,1385.2,203.9,708.2,167.9,33.3,1.9,5419.0,0.4,793.7,4421.8,203.1,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1964,3.4,21.1,168.6,351.9,482.4,1179.9,1668.7,1078.2,616.8,551.0,19.1,3.4,6144.6,24.5,1002.9,4543.7,573.5,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1965,0.0,75.0,66.9,175.9,609.1,1696.8,1366.0,1486.8,509.8,210.4,75.9,5.6,6278.1,75.0,851.9,5059.3,291.9,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1966,17.9,0.0,24.4,183.3,546.4,4394.7,1522.1,2277.7,376.8,195.9,89.9,13.3,9642.4,17.9,754.0,8571.3,299.1,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1967,21.6,11.0,138.9,276.9,435.9,1007.5,1712.0,637.2,795.6,100.2,17.5,0.1,5154.3,32.5,851.8,4152.2,117.8,1295,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1968,14.6,13.0,95.0,385.3,913.9,1898.0,1526.9,748.9,316.5,149.7,2.8,4.2,6068.7,27.5,1394.2,4490.3,156.7,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1969,13.7,0.0,147.1,248.6,542.5,1441.7,1654.9,1210.8,256.4,119.0,37.2,3.5,5675.3,13.7,938.3,4563.7,159.7,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1970,94.9,21.3,296.2,526.5,1130.2,2434.3,709.5,1005.2,903.7,820.5,36.0,0.6,7978.7,116.3,1952.8,5052.6,857.0,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1971,18.1,11.8,48.5,326.0,253.8,2239.8,1125.2,1154.0,358.6,313.4,185.8,2.4,6037.3,29.9,628.3,4877.5,501.5,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1972,2.6,18.8,210.9,73.7,169.1,1791.4,1067.5,212.9,400.3,133.2,8.9,0.0,4089.4,21.4,453.7,3472.2,142.1,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1973,9.7,114.3,25.9,767.1,657.8,1939.5,1302.5,662.8,727.3,199.4,236.9,102.8,6745.9,124.0,1450.7,4632.1,539.0,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1974,3.9,0.5,140.3,969.3,536.3,1760.3,3877.1,2266.6,2494.4,1141.9,19.1,0.0,13209.7,4.4,1645.8,10398.4,1161.1,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1975,4.1,22.5,18.3,545.5,663.5,893.5,2366.8,738.0,675.4,567.5,22.3,1.3,6518.4,26.6,1227.3,4673.6,591.0,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1976,3.8,15.9,499.2,276.0,341.8,1511.5,939.0,1152.8,206.2,93.4,3.4,0.6,5043.7,19.8,1117.0,3809.6,97.4,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1977,1.7,24.9,291.8,837.5,1119.2,336.0,1281.7,1643.6,292.0,287.7,41.0,19.4,6176.6,26.6,2248.5,3553.4,348.1,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1978,0.0,13.6,60.0,188.6,666.0,1585.8,1238.0,424.1,498.7,125.4,34.2,0.0,4834.4,13.6,914.6,3746.6,159.6,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1979,0.0,10.6,65.2,258.2,1036.3,1531.3,2745.0,854.5,1415.0,1478.4,23.1,47.8,9465.4,10.6,1359.8,6545.8,1549.3,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1980,0.8,30.8,89.2,190.4,505.4,847.1,1047.4,960.1,451.2,263.5,0.0,3.8,4389.6,31.5,785.0,3305.8,267.3,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1981,32.7,17.1,89.9,234.1,525.1,782.9,2007.7,762.2,579.2,23.1,0.0,54.6,5108.6,49.8,849.1,4132.1,77.8,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1982,2.7,2.8,98.4,315.2,124.0,2006.2,1886.6,1473.2,317.5,45.2,58.8,3.2,6333.7,5.4,537.6,5683.5,107.2,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1983,5.5,37.3,73.2,217.6,258.2,238.8,1388.3,708.8,556.8,169.3,1.8,13.7,3669.2,42.8,549.0,2892.7,184.8,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1984,17.1,3.4,31.5,82.7,196.6,272.6,741.5,253.7,447.6,92.1,6.7,37.3,2182.9,20.5,310.8,1715.5,136.1,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1985,5.8,24.2,192.6,320.5,494.3,902.5,1166.2,597.2,309.4,40.4,8.1,10.1,4071.3,30.0,1007.4,2975.3,58.7,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1986,9.0,17.7,28.0,450.2,241.0,520.5,603.9,480.5,455.8,451.9,84.8,4.9,3348.1,26.7,719.3,2060.6,541.6,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1987,7.5,28.9,141.3,346.2,331.8,1231.8,1713.5,797.0,798.8,154.2,48.9,21.8,5621.7,36.4,819.3,4541.1,224.9,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1988,13.4,58.0,138.2,236.7,1415.8,1080.5,1324.4,1699.9,647.1,383.5,239.5,72.7,7309.5,71.4,1790.6,4751.8,695.7,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1989,16.2,75.9,53.3,437.9,380.2,848.5,1640.1,387.8,613.9,454.0,21.3,3.7,4932.8,92.2,871.3,3490.3,479.1,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1990,6.2,35.9,139.2,612.9,655.9,1057.2,733.6,368.1,492.6,421.4,13.3,1.8,4538.0,42.0,1408.0,2651.5,436.5,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1991,12.0,10.4,65.2,207.8,847.4,1323.8,1619.1,639.5,987.6,421.1,0.6,61.9,6196.4,22.4,1120.4,4570.0,483.7,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1992,19.2,34.1,183.4,197.1,508.6,814.3,994.8,472.1,639.9,209.0,24.0,6.8,4103.4,53.3,889.1,2921.1,239.8,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1993,66.4,156.6,123.9,210.1,431.5,1231.8,1192.1,973.7,591.9,313.1,29.5,1.0,5321.6,223.0,765.4,3989.6,343.5,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1994,19.5,47.4,402.9,108.3,547.0,1216.9,472.4,474.0,221.0,310.8,11.6,1.4,3833.3,66.9,1058.2,2384.3,323.9,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1995,15.3,33.0,27.9,118.2,790.3,1586.2,806.5,930.0,607.9,58.9,146.3,0.1,5120.4,48.2,936.4,3930.5,205.3,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1996,7.5,33.3,384.4,215.4,696.0,693.9,1235.7,519.4,157.4,525.2,0.0,0.0,4468.2,40.8,1295.8,2606.4,525.2,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1997,15.7,31.5,56.0,226.4,490.7,1446.9,1514.7,811.9,703.5,27.1,7.1,23.0,5354.4,47.2,773.1,4477.0,57.2,1296,,EAST KHASI HILLS,
Meghalaya,East Khasi Hills,IMD110-P1294,1998,9.9,68.7,232.8,244.0,1022.1,2777.2,2854.7,2541.3,384.9,406.7,192.7,0.0,10735.1,78.6,1499.0,8558.1,599.4,1296,,EAST KHASI HILLS,
