state_source,district_source,series_id,year,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mm,nov_mm,dec_mm,annual_mm,jf_mm,mam_mm,jjas_mm,ond_mm,source_page,quality_flags,district_table_label,duplicate_source_pages
Punjab,Barnala,IMD110-P1455,2006,0.0,0.0,41.0,0.0,50.0,89.0,193.0,13.0,89.0,0.0,16.0,12.2,503.2,0.0,91.0,384.0,28.2,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2007,0.0,35.5,26.0,6.5,0.0,139.6,70.5,,167.0,0.0,0.0,0.0,,35.5,32.5,,0.0,1456,missing_months,BARNALA,
Punjab,Barnala,IMD110-P1455,2008,8.3,0.0,0.0,1.0,95.5,188.3,5.0,190.0,30.8,3.0,0.0,0.0,522.0,8.3,96.5,414.2,3.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2009,1.2,11.8,2.0,0.0,0.0,5.3,165.0,68.3,9.8,0.0,0.0,0.0,263.5,13.0,2.0,248.5,0.0,1456,,BARNALA,
Punjab,Barnala,IMD110-P1455,2010,,,,0.0,0.0,,,,,,,,,,,,,1456,missing_months,BARNALA,
Punjab,Bhatinda,IMD110-P1457,1901,20.0,14.0,4.8,0.0,9.9,1.4,133.4,53.1,0.0,0.0,0.0,7.1,243.7,34.0,14.7,187.9,7.1,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1902,0.0,0.0,8.6,4.8,33.1,63.6,88.7,52.8,31.0,4.0,0.0,0.0,286.6,0.0,46.5,236.1,4.0,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1903,7.9,1.5,25.1,0.0,1.0,1.8,164.7,42.6,106.0,0.0,0.0,0.6,351.3,9.4,26.1,315.1,0.6,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1904,6.7,0.9,31.0,0.0,22.5,34.6,37.4,130.9,45.3,3.0,6.1,23.9,342.3,7.6,53.5,248.2,33.0,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1905,37.3,26.6,4.8,0.0,1.5,8.9,35.1,10.2,61.6,0.0,0.0,8.9,195.0,63.9,6.4,115.8,8.9,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1906,0.8,67.1,41.3,0.0,0.0,47.0,53.4,47.3,81.1,0.0,0.0,1.7,339.8,67.9,41.3,228.9,1.7,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1907,14.9,55.2,33.0,21.6,0.0,35.9,95.4,191.8,6.2,0.0,0.0,0.0,454.0,70.1,54.6,329.3,0.0,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1908,31.4,0.0,0.0,12.0,23.8,10.6,180.6,298.1,8.8,0.0,0.9,0.0,566.3,31.4,35.8,498.1,0.9,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1909,0.5,9.5,0.0,41.4,1.3,81.1,229.8,102.0,221.7,0.0,0.0,27.3,714.6,10.0,42.7,634.6,27.3,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1910,13.5,6.4,0.0,2.1,0.0,84.9,153.6,82.7,68.1,57.7,0.0,3.6,472.6,19.9,2.1,389.2,61.3,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1911,35.1,9.7,48.2,0.0,0.0,38.5,27.4,27.2,47.0,8.5,34.4,0.0,276.1,44.8,48.2,140.2,42.9,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1912,26.7,0.4,7.8,3.6,4.7,6.8,135.2,134.6,20.1,0.0,29.2,0.4,369.5,27.1,16.1,296.7,29.6,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1913,1.1,38.3,41.2,0.0,32.4,50.5,100.2,73.3,27.0,0.0,0.0,4.8,368.8,39.4,73.6,251.0,4.8,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1914,33.6,0.8,18.3,21.2,19.8,29.4,115.7,67.9,169.0,6.8,11.4,0.0,493.8,34.5,59.2,381.9,18.2,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1915,27.4,32.1,37.5,0.8,0.0,14.5,4.7,30.8,56.3,5.5,0.0,0.3,209.9,59.5,38.3,106.2,5.8,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1916,7.4,5.9,0.0,2.6,14.6,15.5,123.3,185.8,50.5,11.7,0.0,0.0,417.3,13.3,17.3,375.0,11.7,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1917,13.8,5.4,14.7,40.1,17.0,38.4,72.4,107.1,604.5,124.6,0.0,14.7,1052.8,19.2,71.9,822.4,139.3,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1918,8.6,0.0,35.9,6.8,0.0,14.9,24.6,113.5,5.7,0.0,0.0,0.3,210.3,8.6,42.7,158.7,0.3,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1919,42.9,1.7,9.3,0.0,18.4,0.0,115.2,99.2,22.1,0.0,3.8,24.5,337.2,44.6,27.8,236.5,28.4,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1920,28.8,18.3,0.0,0.0,18.6,19.3,100.2,42.2,6.4,0.0,0.0,0.0,233.7,47.1,18.6,168.0,0.0,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1921,3.9,0.0,0.0,0.0,0.0,0.0,50.3,66.4,45.4,30.6,0.0,16.3,212.9,3.9,0.0,162.2,46.8,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1922,21.1,13.7,0.0,2.5,4.2,79.6,93.3,58.7,99.8,3.0,0.0,51.6,427.7,34.8,6.8,331.5,54.6,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1923,7.6,37.0,6.3,1.4,40.2,53.0,256.3,297.0,10.5,0.0,0.0,13.0,722.5,44.6,48.0,616.9,13.0,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1924,23.0,12.2,0.0,0.0,8.5,4.2,65.2,82.5,105.4,0.0,0.0,17.0,317.9,35.1,8.5,257.4,17.0,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1925,0.0,0.0,0.0,2.1,12.3,113.5,159.2,95.7,0.0,3.9,1.7,0.0,388.5,0.0,14.4,368.4,5.6,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1926,15.7,1.7,22.5,25.2,55.5,19.1,153.4,275.2,54.6,0.0,0.0,5.0,627.9,17.3,103.2,502.4,5.0,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1927,0.0,34.1,1.3,1.9,6.6,21.7,267.6,60.7,40.2,0.0,0.0,32.4,466.4,34.1,9.8,390.1,32.4,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1928,11.2,4.3,0.4,9.5,4.2,23.1,63.3,66.0,36.1,0.0,7.6,45.1,271.0,15.5,14.2,188.6,52.7,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1929,5.4,0.0,0.0,17.3,4.4,23.4,85.8,85.1,19.8,0.0,0.0,24.5,265.7,5.4,21.7,214.1,24.5,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1930,14.2,26.1,7.4,6.8,16.7,37.2,177.8,53.7,83.0,1.9,2.1,41.6,468.4,40.2,30.9,351.6,45.6,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1931,4.4,8.4,6.7,5.2,14.1,9.6,166.4,153.9,67.4,17.7,0.0,0.8,454.5,12.8,26.0,397.3,18.5,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1932,10.4,0.4,21.1,8.0,3.0,10.1,103.7,62.3,0.0,0.8,0.0,19.1,238.8,10.8,32.0,176.0,19.9,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1933,0.0,19.2,14.2,2.9,61.9,41.1,85.8,308.9,286.2,3.8,0.0,0.0,824.1,19.2,79.1,722.0,3.8,1457,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1934,11.4,0.0,36.2,1.7,11.8,28.4,100.1,75.3,12.7,0.0,0.0,0.0,277.6,11.4,49.7,216.5,0.0,1458,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1935,36.0,28.8,0.8,23.8,0.0,6.4,130.4,154.8,12.7,3.0,19.6,6.9,423.2,64.8,24.6,304.3,29.6,1458,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1936,0.0,38.4,5.5,0.6,0.5,67.6,102.4,111.2,84.7,0.0,0.0,19.2,430.2,38.4,6.6,365.9,19.2,1458,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1937,3.1,77.6,8.7,22.6,1.4,12.9,239.9,5.3,81.4,0.0,0.0,16.4,469.4,80.8,32.8,339.5,16.4,1458,,BHATINDA,
Punjab,Bhatinda,IMD110-P1457,1938,78.5,9.9,0.0,0.0,13.1,56.7,43.8,62.2,8.0,0.9,0.0,0.0,273.1,88.4,13.1,170.7,0.9,1458,,BHATINDA,
